Ticker,AMZN,AMZN,AMZN,AMZN,AMZN,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,MSFT,MSFT,MSFT,MSFT,MSFT,META,META,META,META,META,AAPL,AAPL,AAPL,AAPL,AAPL
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-22 00:00:00+00:00,156.88999938964844,157.0500030517578,153.89999389648438,154.77999877929688,43687500,146.56868356917025,147.85401742312334,145.31322493579674,145.4626922607422,32200400,396.256312744514,396.8506735583061,389.88681807260593,392.77935791015625,27016900,386.4736820963988,388.86454290062073,379.7095126898992,380.3271484375,17680500,191.1523420023232,194.16425751836653,191.11257223144145,192.73284912109372,60133900
2024-01-23 00:00:00+00:00,154.85000610351562,156.2100067138672,153.92999267578125,156.02000427246094,37986000,145.36304052967063,146.64837432307408,144.9744498289976,146.50888061523438,21636100,392.0264941391943,395.6223452773298,390.22361077691727,395.1468505859375,20525900,383.15635150026014,386.9020528202429,380.6260087744348,383.7341613769531,15506100,193.8561183903394,194.58175747905844,192.67321792314556,194.01515197753903,42355600
2024-01-24 00:00:00+00:00,157.8000030517578,158.50999450683594,156.47999572753906,156.8699951171875,48547300,148.00347709209575,149.30875823368288,147.56507911278618,148.16290283203125,25233500,397.7620686193911,401.8135837097562,396.6823276498224,398.7724609375,24867000,388.5159084294594,394.6424993667114,386.33423974231664,389.2132568359375,15698500,194.25372573180164,195.20800309667516,193.1801693842155,193.33921813964844,53631300
2024-01-25 00:00:00+00:00,156.9499969482422,158.50999450683594,154.5500030517578,157.75,43638600,149.52794032406513,152.49717202637822,148.99984074660185,151.32142639160156,29149100,400.5158863337274,403.18057938018296,398.7427194215606,401.0606994628906,21021200,388.6852518488727,393.984983898379,384.1924045739309,391.6837768554688,15091100,194.0549212884663,195.0986578845498,191.95751323703675,193.0111846923828,54822100
2024-01-26 00:00:00+00:00,158.4199981689453,160.72000122070312,157.91000366210938,159.1199951171875,51047400,150.55423005590535,151.98901597789123,150.4645435827961,151.64028930664062,26115500,400.5654097210854,402.34849224643625,398.6436601299057,400.1295471191406,17803300,392.8493595968491,395.2800769334417,390.0998526813548,392.6401672363281,13163700,193.11058683739935,193.59765277461963,190.79449062577763,191.2716217041016,44594000
2024-01-29 00:00:00+00:00,159.33999633789062,161.2899932861328,158.89999389648438,161.25999450683594,45270400,151.51074591606653,153.2245343687124,150.88301665618076,152.95550537109375,27784300,402.23951388406,406.1226452071924,400.52577999660826,405.8650817871094,24510200,393.4869051476428,401.3966929012004,391.6041131153973,399.4939575195313,18742400,190.8640668648328,191.05293535979936,188.4485765371413,190.5857391357422,47145600
2024-01-30 00:00:00+00:00,160.6999969482422,161.72999572753906,158.49000549316406,159.0,45207400,152.24808962231998,153.0651198773838,150.6439043322597,150.91293334960938,36331800,408.3812111979871,409.1637566207408,402.6258777098208,404.7457275390625,33477600,402.0541940628019,404.8136422913508,398.04950252510577,398.5376281738281,18614700,189.8004412947476,190.65530928087625,186.35114960855483,186.9177398681641,55859400
2024-01-31 00:00:00+00:00,157.0,159.00999450683594,154.80999755859375,155.1999969482422,50284400,143.10123840478371,143.47987070654617,139.3647834384674,139.59396362304688,71910000,403.1310461052013,411.4124054858439,393.4727804720805,393.83929443359375,47871100,387.5197190136379,396.4854708674238,385.62695525812825,388.6553955078125,20180800,185.9237434534265,185.98339811587047,183.24981004460295,183.29949951171875,55467800
2024-02-01 00:00:00+00:00,155.8699951171875,159.75999450683594,155.6199951171875,159.27999877929688,76542400,141.60667053706408,142.5432777745924,140.2814725524416,140.650146484375,40466500,398.0492615187754,404.16122272261873,398.0195449910283,399.9809265136719,30657700,392.4409101302402,398.9759443902595,391.5542823277895,393.2777099609375,29727100,182.8919451500293,185.83427124755644,182.72296153753896,185.74481201171875,64885400
2024-02-02 00:00:00+00:00,169.19000244140625,172.5,167.3300018310547,171.80999755859375,117154900,138.75699680595707,142.1048613208855,136.00697121299544,141.86573791503906,62470600,400.0106670498933,408.7674904401441,399.7630192269887,407.3509521484375,28245000,457.851015944292,484.1106893847037,451.2860975841891,473.1824340820313,84615500,178.78658786144558,186.21200777158808,178.18022776276848,184.7408447265625,102518000
2024-02-05 00:00:00+00:00,170.1999969482422,170.5500030517578,167.6999969482422,170.30999755859375,55081300,142.30414688383104,144.9445691030408,142.2642828482534,143.16102600097656,38505400,406.0434180871643,407.2915729534139,400.189019151807,401.8334045410156,25352300,468.09190134825633,470.10420340045386,457.47246376690913,457.6617431640625,40832400,187.02710222804,188.120543422021,184.7308908884036,186.55990600585935,69668800
2024-02-06 00:00:00+00:00,169.38999938964844,170.7100067138672,167.64999389648438,169.14999389648438,42505500,144.12751477414923,144.83495692735022,142.6727968419626,143.5795135498047,29128200,402.0612108490808,404.13154308563696,399.11915341177513,401.67486572265625,18382600,462.234308987122,465.34243137297625,451.2761680413066,452.9896240234375,21655200,185.74481710103248,188.18019242781668,185.6553578627436,188.17025756835935,43490800
2024-02-07 00:00:00+00:00,169.47999572753906,170.8800048828125,168.94000244140625,170.52999877929688,47174100,144.23713126730334,145.09402561403104,143.41012734632514,145.01431274414062,25208900,403.60656325348486,410.4020057606588,403.5669311328783,410.15435791015625,22340500,456.2571175026524,469.72565727567735,454.4440360712511,467.8030090332031,23066000,189.5022417883465,189.9097985097057,187.48435823433903,188.2795867919922,53439000
2024-02-08 00:00:00+00:00,169.64999389648438,171.42999267578125,168.8800048828125,169.83999633789062,42316500,145.30326748025513,145.8014614926525,144.5759084791839,145.3829803466797,22563800,410.1543425713037,411.6501452061436,408.6486545795197,410.2137756347656,21225300,466.5378566875538,468.7992074574978,463.26036798105713,468.2114562988281,18815100,188.2596969213544,188.40879563608695,186.23187856237743,187.1960906982422,40962000
2024-02-09 00:00:00+00:00,170.89999389648438,175.0,170.5800018310547,174.4499969482422,56986000,146.15017986715765,148.9002203895404,145.65198588309397,148.46180725097656,26829500,411.3430783620024,416.8606797087648,411.1845801105364,416.59320068359375,22032800,471.1502524593773,471.7878012003474,465.691095057858,466.3286437988281,18413100,187.76340641648085,189.0971204380579,187.11646725876847,187.9624786376953,45155200
2024-02-12 00:00:00+00:00,174.8000030517578,175.38999938964844,171.5399932861328,172.33999633789062,51050400,147.88390077456958,148.80057588309657,146.8376903646867,146.9971160888672,21564100,416.6030573703238,416.7813565415955,410.8477245752997,411.3529357910156,21202900,466.4083414662073,477.3266255183887,464.8044523883876,467.1156311035156,19382000,187.53448242231036,187.7833074995908,185.91213805857677,186.27044677734372,41781900
2024-02-13 00:00:00+00:00,167.72999572753906,170.9499969482422,165.75,168.63999938964844,56345100,144.3965618340097,146.14024101150272,143.17100872628671,144.6157684326172,27837700,401.1300494611104,406.2117877432552,399.59464501524405,402.4970703125,27824900,455.13141666051735,466.1095004797401,453.3581915095253,458.3690490722656,20916600,184.89695986657188,185.3348944732297,182.6475712391164,184.17037963867188,56529500
2024-02-14 00:00:00+00:00,169.2100067138672,171.2100067138672,168.27999877929688,170.97999572753906,42815500,145.5523660312579,145.9907791994086,143.5695483675491,145.41287231445312,22704200,404.9781356592768,406.73471379055,401.5046545178869,406.3873596191406,20401200,466.1493262626268,472.3058015200687,464.3163318688956,471.4789733886719,16858400,184.44907598078345,184.6580805583909,181.5826059912504,183.28456115722656,54630500
2024-02-15 00:00:00+00:00,170.5800018310547,171.1699981689453,167.58999633789062,169.8000030517578,49855200,142.62297693010822,143.00160923320863,139.9526644025084,142.2543182373047,37590700,405.0476293953427,406.0301186959901,401.2267939236484,403.4795837402344,21825500,473.4714068905855,486.7606402903468,470.42305359806267,482.1881103515625,24212300,182.6874004528496,183.62298530484992,180.49774250244772,182.99594116210935,65434500
2024-02-16 00:00:00+00:00,168.74000549316406,170.4199981689453,167.1699981689453,169.50999450683594,48074600,142.47353083877866,142.6728054053805,139.6338188527591,140.012451171875,31451100,404.86897976610464,405.19649639829663,400.3832375883185,400.99853515625,22281100,476.2906103561274,477.13738189040566,467.4244840358303,471.5188598632813,23306500,182.5579852711476,183.98127264473297,180.816209688257,181.4532012939453,49701400
2024-02-20 00:00:00+00:00,167.8300018310547,168.7100067138672,165.74000549316406,167.0800018310547,41980300,139.15555724494791,141.56681447608818,138.9861731026745,140.6102752685547,25144700,400.1847314590158,401.4252604899609,394.9943773768075,399.7381591796875,24307900,467.9325296409097,474.3679382570589,464.7845510505949,469.9548034667969,18015500,180.93564089848357,181.5726325042779,179.15405998428736,180.70672607421875,53665600
2024-02-21 00:00:00+00:00,168.94000244140625,170.22999572753906,167.13999938964844,168.58999633789062,44575600,140.93909274838506,142.17461945732876,140.17186965955932,142.03512573242188,23315700,397.1380014467668,399.241933764696,394.2103409204103,399.13275146484375,18631100,465.2178282370832,467.7109570057706,460.52078215831216,466.7436218261719,12977100,181.08494629412857,182.03047857973695,179.8109630738625,181.46316528320312,41529700
2024-02-22 00:00:00+00:00,173.10000610351562,174.8000030517578,171.77000427246094,174.5800018310547,55392400,144.4064965205876,144.47625097399344,142.28420055167445,143.5695343017578,27191900,407.0820460524071,409.7020273662852,405.4743254278806,408.5309753417969,27009900,478.9200883885395,488.6432912803049,474.7515840939021,484.7939147949219,21625800,182.6176928712824,184.090748234488,181.60249751065345,183.5035095214844,52292200
2024-02-23 00:00:00+00:00,174.27999877929688,175.75,173.6999969482422,174.99000549316406,59715200,143.15105667715588,144.15740304546077,142.91191809295157,143.4400177001953,19493800,412.5205590554713,412.7090915973696,405.8713115946522,407.2309265136719,16295900,486.7086476424972,493.0013030163017,481.024331590762,482.69970703125,18374300,184.14051969682032,184.1703774935557,181.37358582743232,181.6622314453125,45119700
2024-02-26 00:00:00+00:00,175.6999969482422,176.3699951171875,174.25999450683594,174.72999572753906,44368600,141.62659012579664,141.9255095674052,136.89374711196356,137.07310485839844,53641800,408.3424611267354,409.0371695148512,404.2735197528157,404.4521789550781,16193500,482.1412107369271,484.80388578084165,479.27910364214137,480.41595458984375,12101400,181.3835505229736,181.90109579673225,179.80101134340092,180.30862426757807,40867400
2024-02-27 00:00:00+00:00,174.0800018310547,174.6199951171875,172.86000061035156,173.5399932861328,31141700,137.52149305685003,138.74704619167534,136.59484419612147,138.37838745117188,33099200,404.898754425873,405.22627106063214,400.7901378959309,404.39263916015625,14835800,478.6608493540087,485.9307918400924,478.60101669077625,485.7113952636719,10809600,180.24888975946536,183.05562869813585,178.71611879819,181.77169799804688,54318900
2024-02-28 00:00:00+00:00,172.44000244140625,174.0500030517578,172.27000427246094,173.16000366210938,28180500,137.4019042655953,137.511507557848,134.92090778300894,135.8874053955078,37328600,405.0872739909664,406.1987830728558,402.2489583201668,404.6307678222656,13183100,483.66701476706055,489.7003746334572,481.42319871917215,482.689697265625,12715500,181.6522565198894,182.25939032452453,179.28345207788615,180.5673828125,48953900
2024-02-29 00:00:00+00:00,173.00999450683594,177.22000122070312,172.85000610351562,176.75999450683594,53805400,136.78413893621683,138.35843374900972,135.90731265980716,137.9598846435547,42133000,405.5438348800808,411.06170550216336,402.8444425387032,410.5059509277344,31947300,487.0976012511776,490.3486513882552,481.2836070543019,488.782958984375,17732000,180.4181036615144,181.71199718953457,178.6862755375109,179.90054321289062,136682600
2024-03-01 00:00:00+00:00,176.75,178.72999572753906,176.07000732421875,178.22000122070312,31956200,137.9299871846384,138.36840034880373,136.42544673822982,136.6446533203125,31119500,408.153876143975,412.71902889421233,407.7668468471701,412.3518371582031,17800300,490.7574380227447,502.8640862594586,490.4981733186981,500.91943359375,16273600,178.70617492699984,179.68156498512658,176.54637506189474,178.81565856933594,73488000
2024-03-04 00:00:00+00:00,177.52999877929688,180.13999938964844,177.49000549316406,177.5800018310547,37381500,135.17000103766665,135.17000103766665,131.43354600148837,132.86834716796875,55999400,410.3074782952156,414.18785690698894,409.1959690810067,411.7762756347656,17596000,501.6175479595631,503.0336586030815,495.0556459118757,496.8207702636719,12324100,175.3221528407019,176.0686281128373,172.9732433768994,174.277099609375,81510100
2024-03-05 00:00:00+00:00,176.92999267578125,176.92999267578125,173.3000030517578,174.1199951171875,37228300,131.403656057557,132.75874436377524,130.1980198718621,132.1907958984375,40194800,410.8234857245891,411.1112969231929,397.6044321579871,399.5991821289063,26919200,493.6395420956379,494.2179346329204,486.54909782644194,488.8726806640625,15325300,169.95748724050745,171.2314705105848,168.82284541599856,169.32049560546875,95132400
2024-03-06 00:00:00+00:00,175.5399932861328,176.4600067138672,173.25999450683594,173.50999450683594,32090900,132.63915773615787,133.09750287827276,130.37736805851614,130.9253692626953,35318600,399.9167943284724,402.0902036474927,395.3715092141972,399.04345703125,22344100,496.2623079349238,501.5876277126765,492.9314913143984,494.7265319824219,11757900,170.25608047856306,170.43524244414468,167.88726071561,168.3251953125,68587700
2024-03-07 00:00:00+00:00,174.8300018310547,177.99000549316406,173.72000122070312,176.82000732421875,34063300,132.31035434571908,134.4525976438854,131.1346238166757,133.89462280273438,37738200,403.0429319335548,406.6752047214003,399.1923248157397,406.0400695800781,18718500,501.8967723955973,518.4212078949104,500.0020004862629,510.78228759765625,18586400,168.35503848083317,169.92761476617306,167.6981518296525,168.20574951171875,71765100
2024-03-08 00:00:00+00:00,176.44000244140625,178.7899932861328,174.3300018310547,175.35000610351562,37853500,133.7252510398313,137.59122645558892,133.5160028532053,134.92091369628906,39343100,404.8689575439801,407.3103404061873,401.2664565057241,403.1421508789063,17971700,512.7767915090476,522.1310161834099,497.977581738304,504.5594482421875,18575200,168.20576217934803,172.8836708711805,168.14604658720506,169.92762756347656,76114600
2024-03-11 00:00:00+00:00,174.30999755859375,174.47000122070312,171.47000122070312,171.9600067138672,28484800,135.63831380184791,138.59758760715184,135.63831380184791,137.17274475097656,32437800,400.700826521959,402.6062622273282,398.21976836345937,401.4550476074219,16120800,495.6439931955927,495.95313873552806,474.6917287890399,482.2608642578125,20428300,172.12723509594798,173.56046994775534,171.24141844268888,171.93812561035156,60139500
2024-03-12 00:00:00+00:00,173.5,176.75999450683594,171.97999572753906,175.38999938964844,36610600,136.53504899669008,138.87656692228538,136.53504899669008,137.99974060058594,27563400,404.5315189350478,412.4212950799544,403.707821047809,412.1334838867188,22457000,491.9043421088278,500.92945706495095,483.3977870371672,498.3764953613281,15448200,172.3362371923594,173.2121062975323,170.20629520329734,172.41586303710938,59825400
2024-03-13 00:00:00+00:00,175.89999389648438,177.6199951171875,175.5500030517578,176.55999755859375,30772600,138.4979400797509,140.58038747235574,138.48798167249268,139.2850799560547,23347200,414.9321647542621,415.0115452878592,408.3325562328795,411.9548950195313,17115900,494.02847931297975,499.6031120437849,489.6804465591492,494.2079772949219,12090700,171.9580519129805,172.37607625258147,169.95748841772314,170.3257598876953,52488700
2024-03-14 00:00:00+00:00,177.69000244140625,179.52999877929688,176.47000122070312,178.75,43705800,140.68002514056542,143.07135027588964,139.95266615248607,142.5831298828125,42753400,417.0558908033508,424.5784751674573,414.8229387375938,421.9981689453125,34157300,498.8850950832054,499.972095675005,486.818344638196,490.4782409667969,12620000,172.0973773021251,173.49079163745046,171.24141844268888,172.18695068359375,72913500
2024-03-15 00:00:00+00:00,176.63999938964844,177.92999267578125,173.89999389648438,174.4199981689453,72115500,141.98528334139613,142.66281985185842,139.52420388051803,140.6700439453125,49460600,416.1131116594456,419.3980298678985,409.6623611748997,413.2648620605469,45049800,487.6659788635188,490.4782050395064,479.9771476795585,482.76947021484375,29141700,170.3655638276482,171.80874633789062,169.48969463541124,171.80874633789062,121664700
2024-03-18 00:00:00+00:00,175.8000030517578,176.69000244140625,174.27999877929688,174.47999572753906,31250700,148.07320934008445,151.60041588585662,146.638408303271,147.1465606689453,69273700,411.11127379953496,417.5421864629613,410.644833725834,414.1580200195313,20106000,490.55803236870526,496.0528983580825,485.47204318250544,495.6141052246094,11755300,174.7448914522954,176.87483361469177,172.70452267737835,172.90357971191406,75604200
2024-03-19 00:00:00+00:00,174.22000122070312,176.08999633789062,173.52000427246094,175.89999389648438,26880900,147.6248552319126,148.25256935681344,145.55236629021525,146.49893188476562,24070400,414.6641491974699,418.4750807248628,412.4014256391528,418.217041015625,19837900,486.8283017669424,495.2650413448604,479.95722399037857,494.8760986328125,10903100,173.52067421691896,175.78001045706262,172.21683307682196,175.25250244140625,55215200
2024-03-20 00:00:00+00:00,176.13999938964844,178.52999877929688,174.63999938964844,178.14999389648438,29947200,147.46542618481558,148.3223204856581,146.20998275953795,148.2027587890625,21311500,418.8025799169323,422.7325672103819,417.472736496582,422.0081176757813,17860100,498.1271715899645,506.8032726379858,493.80908557541954,504.130615234375,11711100,174.89418909629194,177.830322265625,174.2671449787142,177.830322265625,53423100
2024-03-21 00:00:00+00:00,179.99000549316406,181.4199981689453,178.14999389648438,178.14999389648438,32824300,148.93010457080825,149.8268476230719,146.36938030227438,147.06686401367188,24755600,426.5732664625641,427.55578606152034,423.9235133811952,426.1167602539063,21296200,513.2953820823078,513.624431278809,504.6192811724909,506.3644714355469,9712500,176.2179350177799,176.65586961417029,170.03711298613993,170.5646209716797,106181300
2024-03-22 00:00:00+00:00,177.75,179.25999450683594,176.75,178.8699951171875,27964100,148.58138391432624,151.0325052525323,148.44189019287876,150.22543334960938,29175700,426.4442947841674,426.6030558566972,422.8417934382558,425.4915466308594,17636500,505.60654769094856,508.5683860811608,502.9538548537801,508.179443359375,8117000,170.95277649830084,172.23672240837217,169.26076900158964,171.4703369140625,71106600
2024-03-25 00:00:00+00:00,178.00999450683594,180.9900054931641,177.24000549316406,179.7100067138672,29815500,149.3984187966953,149.8368319482388,147.28608110690303,149.5279541015625,19229300,422.0180389961963,424.1716107025241,418.4155378736024,419.6560668945313,18060500,504.39988805944944,505.8259505229309,498.8651234985178,501.6374816894531,8380600,169.76840571092222,171.1319624728949,168.65365887534398,170.04708862304688,54288300
2024-03-26 00:00:00+00:00,180.1499938964844,180.4499969482422,177.9499969482422,178.3000030517578,29659000,149.67740663878985,151.71003147002185,149.43826804536724,150.1257781982422,22149100,422.3852180529654,422.76234370981615,418.1575158713517,418.4552307128906,16725600,503.74169445106367,508.5983047664013,493.8489454067389,494.527099609375,11205400,169.20104494513856,170.61436949811346,168.78302065654685,168.91241455078125,57388400
2024-03-27 00:00:00+00:00,179.8800048828125,180.0,177.30999755859375,179.8300018310547,33272600,150.63392055153534,151.09226569075258,148.3621572785026,150.32504272460938,22879200,421.2241115258407,421.23404544961727,415.83526074059097,418.2369079589844,16705000,497.9277061069848,498.516111326027,486.7285902424968,492.5026550292969,9989700,169.609133760084,172.78414425918754,169.31054062211945,172.49549865722656,60273300
2024-03-28 00:00:00+00:00,180.1699981689453,181.6999969482422,179.25999450683594,180.3800048828125,38051600,150.3051442537394,150.88303594669563,149.6275924700879,150.3848419189453,24485400,417.7704594727013,418.6735682140503,415.9444044292004,417.53228759765625,21871200,491.4854478014185,491.5353286388912,483.8165809854279,484.2453918457031,15212800,170.94283813483634,171.4205780589011,169.70866021166748,170.67410278320312,65672700
2024-04-01 00:00:00+00:00,180.7899932861328,183.0,179.9499969482422,180.97000122070312,29174500,150.14570981418507,155.1774722435792,150.0659969499238,154.92837524414062,31730800,420.7378213676411,424.6479711391924,419.0209183546172,421.3531188964844,16316000,485.86095449988574,496.0628181093431,480.4558378508283,489.9995422363281,9247000,170.38546326457012,170.4451788535061,168.68349304450714,169.2309112548828,46240500
2024-04-02 00:00:00+00:00,179.07000732421875,180.7899932861328,178.3800048828125,180.69000244140625,32611500,152.94557056775412,154.14123322526856,151.60044057575317,154.00173950195312,24586000,416.9268863860004,419.1797063812392,414.6740966771135,418.246826171875,17912000,483.7667551182063,496.1625851475768,483.3179797266994,496.0030212402344,11081000,168.28538634231538,168.54415896803064,167.43937496323824,168.0465087890625,49329500
2024-04-03 00:00:00+00:00,179.89999389648438,182.8699951171875,179.8000030517578,182.41000366210935,31046600,153.04521872499058,154.51986886062025,152.1783507367523,154.36044311523438,24705000,416.54979735190346,420.0530500088036,415.9146319714666,417.2643432617188,16502300,497.558727060726,505.8458853150474,497.3792290791321,505.3472595214844,12099200,167.9967479570679,169.87786510696628,167.78774337767854,168.8527069091797,47691700
2024-04-04 00:00:00+00:00,184.0,185.1000061035156,180.0,180.0,41624300,152.9455714438344,154.21098857209273,149.90658473597423,149.98629760742188,34724700,421.76992047315406,425.4220608182633,414.4061573873391,414.71380615234375,19370900,515.0006307036361,528.543323855873,509.1766852777213,509.5157775878906,26476300,169.48968886138192,171.11203328162168,168.026611328125,168.026611328125,53704400
2024-04-05 00:00:00+00:00,182.3800048828125,186.2700042724609,181.97000122070312,185.07000732421875,42335200,149.48809334917573,152.86584812713113,149.05965379855488,151.9491729736328,23449300,416.8276974614869,423.2784485638512,415.1504997519638,422.2959289550781,16544300,515.439388045014,529.2413753821786,512.9961097327337,525.890625,19242000,168.79298281447828,169.5892261323792,168.15599119757314,168.7830352783203,42055200
2024-04-08 00:00:00+00:00,186.8999938964844,187.2899932861328,184.80999755859372,185.19000244140625,39221300,152.22816463496113,154.70917634581278,152.0587804913781,154.2906951904297,20702000,421.9485777283347,424.0425761054586,420.092720936969,421.3729553222656,14272400,527.8252761921575,530.0291629395177,517.4638190279084,517.8228149414062,13260600,168.23563178927415,168.40483104125352,167.4493511257135,167.65835571289062,37425500
2024-04-09 00:00:00+00:00,187.2400054931641,187.33999633789065,184.1999969482422,185.6699981689453,36546900,155.5262104050272,157.9872901575065,154.62946722230032,156.0343780517578,31113000,423.20896224870864,424.4991003259259,418.4254750382327,423.0501708984375,12512300,520.7946772560042,524.4246876440302,505.3472598986763,515.4793701171875,10881400,167.90716183961618,169.2806811483862,167.55881583801002,168.8726043701172,42451200
2024-04-10 00:00:00+00:00,182.7700042724609,186.2700042724609,182.6699981689453,185.9499969482422,35879200,155.6457737437859,156.04432285610454,154.12128614016555,155.57601928710938,22838600,418.9911394928746,420.8171944866389,416.5200154975315,420.0530395507813,16216600,507.8902659720688,521.1237834896342,504.4098372610839,518.4013061523438,11418500,168.0066961691415,168.29532657810816,166.3246362072623,166.99148559570312,49709300
